"cdmSourceName","releaseKey","analysisId","stratum1","stratum2","stratum3","stratum4","stratum5","countValue","visitConceptName","visitAncestorConceptId","visitAncestorConceptName"
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"193909",NA,NA,NA,NA,330,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"193912",NA,NA,NA,NA,350,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194006",NA,NA,NA,NA,360,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194009",NA,NA,NA,NA,360,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194011",NA,NA,NA,NA,370,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194106",NA,NA,NA,NA,380,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194108",NA,NA,NA,NA,390,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194202",NA,NA,NA,NA,400,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194207",NA,NA,NA,NA,410,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194212",NA,NA,NA,NA,420,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194303",NA,NA,NA,NA,420,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194401",NA,NA,NA,NA,450,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194406",NA,NA,NA,NA,460,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194411",NA,NA,NA,NA,480,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194412",NA,NA,NA,NA,480,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194604",NA,NA,NA,NA,530,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194608",NA,NA,NA,NA,550,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194611",NA,NA,NA,NA,550,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194703",NA,NA,NA,NA,570,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194705",NA,NA,NA,NA,570,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194803",NA,NA,NA,NA,600,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"194808",NA,NA,NA,NA,610,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"195205",NA,NA,NA,NA,820,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"195208",NA,NA,NA,NA,830,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"195304",NA,NA,NA,NA,860,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"195309",NA,NA,NA,NA,880,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"195310",NA,NA,NA,NA,880,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"195402",NA,NA,NA,NA,890,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"195404",NA,NA,NA,NA,900,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"195503",NA,NA,NA,NA,970,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"195509",NA,NA,NA,NA,1000,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"195607",NA,NA,NA,NA,1060,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"195703",NA,NA,NA,NA,1100,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"195709",NA,NA,NA,NA,1130,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"195811",NA,NA,NA,NA,1200,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"195905",NA,NA,NA,NA,1240,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"195906",NA,NA,NA,NA,1240,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196009",NA,NA,NA,NA,1340,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196102",NA,NA,NA,NA,1370,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196112",NA,NA,NA,NA,1440,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196211",NA,NA,NA,NA,1490,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196305",NA,NA,NA,NA,1520,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196503",NA,NA,NA,NA,1670,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196509",NA,NA,NA,NA,1700,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196601",NA,NA,NA,NA,1730,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196604",NA,NA,NA,NA,1750,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196608",NA,NA,NA,NA,1770,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196702",NA,NA,NA,NA,1800,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196703",NA,NA,NA,NA,1810,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196707",NA,NA,NA,NA,1830,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196802",NA,NA,NA,NA,1880,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196811",NA,NA,NA,NA,1920,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196901",NA,NA,NA,NA,1940,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196909",NA,NA,NA,NA,1990,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"196911",NA,NA,NA,NA,2000,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"197004",NA,NA,NA,NA,2030,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"197108",NA,NA,NA,NA,2130,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"197303",NA,NA,NA,NA,2270,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"197412",NA,NA,NA,NA,2380,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"197601",NA,NA,NA,NA,2440,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"197606",NA,NA,NA,NA,2460,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"197611",NA,NA,NA,NA,2480,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"197702",NA,NA,NA,NA,2480,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"197708",NA,NA,NA,NA,2520,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"197803",NA,NA,NA,NA,2560,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"197811",NA,NA,NA,NA,2610,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"197812",NA,NA,NA,NA,2610,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"197902",NA,NA,NA,NA,2620,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"197903",NA,NA,NA,NA,2630,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"197907",NA,NA,NA,NA,2640,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"197908",NA,NA,NA,NA,2650,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"198011",NA,NA,NA,NA,2740,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"198105",NA,NA,NA,NA,2780,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"198307",NA,NA,NA,NA,2920,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"198404",NA,NA,NA,NA,2970,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"198504",NA,NA,NA,NA,3030,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"198507",NA,NA,NA,NA,3050,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"198606",NA,NA,NA,NA,3120,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"198612",NA,NA,NA,NA,3160,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"198901",NA,NA,NA,NA,3310,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"199007",NA,NA,NA,NA,3420,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"199008",NA,NA,NA,NA,3420,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"199101",NA,NA,NA,NA,3440,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"199105",NA,NA,NA,NA,3460,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"199107",NA,NA,NA,NA,3470,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"199207",NA,NA,NA,NA,3530,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"199210",NA,NA,NA,NA,3540,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"199404",NA,NA,NA,NA,3640,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"199509",NA,NA,NA,NA,3740,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"199512",NA,NA,NA,NA,3740,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"199610",NA,NA,NA,NA,3790,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"199612",NA,NA,NA,NA,3800,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"199706",NA,NA,NA,NA,3820,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"199906",NA,NA,NA,NA,3960,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200003",NA,NA,NA,NA,4000,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200009",NA,NA,NA,NA,4020,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200103",NA,NA,NA,NA,4060,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200203",NA,NA,NA,NA,4110,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200209",NA,NA,NA,NA,4130,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200312",NA,NA,NA,NA,4200,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200401",NA,NA,NA,NA,4200,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200405",NA,NA,NA,NA,4220,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200409",NA,NA,NA,NA,4230,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200410",NA,NA,NA,NA,4240,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200501",NA,NA,NA,NA,4250,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200504",NA,NA,NA,NA,4270,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200510",NA,NA,NA,NA,4300,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200607",NA,NA,NA,NA,4340,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200804",NA,NA,NA,NA,4420,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200805",NA,NA,NA,NA,4420,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"200908",NA,NA,NA,NA,4490,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"201103",NA,NA,NA,NA,4570,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"201202",NA,NA,NA,NA,4630,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"201208",NA,NA,NA,NA,4650,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"201211",NA,NA,NA,NA,4660,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"201301",NA,NA,NA,NA,4680,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"201311",NA,NA,NA,NA,4720,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"201312",NA,NA,NA,NA,4720,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"201403",NA,NA,NA,NA,4740,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"201405",NA,NA,NA,NA,4740,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"201511",NA,NA,NA,NA,4840,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"201704",NA,NA,NA,NA,4750,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"201809",NA,NA,NA,NA,3640,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"201902",NA,NA,NA,NA,2180,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"201906",NA,NA,NA,NA,580,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"190910",NA,NA,NA,NA,20,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"190912",NA,NA,NA,NA,20,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"191002",NA,NA,NA,NA,30,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"191008",NA,NA,NA,NA,30,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"191103",NA,NA,NA,NA,30,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"191204",NA,NA,NA,NA,50,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"191209",NA,NA,NA,NA,50,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"191308",NA,NA,NA,NA,60,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"191403",NA,NA,NA,NA,60,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"191410",NA,NA,NA,NA,70,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"191503",NA,NA,NA,NA,70,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"191607",NA,NA,NA,NA,80,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"191803",NA,NA,NA,NA,80,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"191809",NA,NA,NA,NA,90,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"191810",NA,NA,NA,NA,90,NA,NA,NA
"NACHC_DEMO_DB_OHDSI","NACHC_DEMO_DB_OHDSI_20190525",117,"191811",NA,NA,NA,NA,90,NA,NA,NA
